EA_ID,Rtn_Type,Site_Name,Parameter,Unit,Mon_Point,Mon_Date,Value
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG007WM,21-10-2015T11:11:00,22.03
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008GM,21-10-2015T11:09:00,1018
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008GM,21-10-2015T11:09:00,0.2
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008GM,21-10-2015T11:09:00,0
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008GM,21-10-2015T11:09:00,21.7
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008GM,21-10-2015T11:09:00,-0.24
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008GM,21-10-2015T11:09:00,17
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,21-10-2015T11:09:00,33.03
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008GM,21-10-2015T11:09:00,2.58
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG008WM,21-10-2015T11:09:00,30.45
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG009GM,21-10-2015T11:07:00,16.08
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG009GM,21-10-2015T11:07:00,3.25
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG009GM,21-10-2015T11:06:00,1018
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG009GM,21-10-2015T11:06:00,4.8
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG009GM,21-10-2015T11:06:00,0
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG009GM,21-10-2015T11:06:00,17.1
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG009GM,21-10-2015T11:06:00,-0.29
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010GM,21-10-2015T11:01:00,1018
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010GM,21-10-2015T11:01:00,0.1
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010GM,21-10-2015T11:01:00,0
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010GM,21-10-2015T11:01:00,21.5
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010GM,21-10-2015T11:01:00,-0.29
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010GM,21-10-2015T11:01:00,14.11
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,21-10-2015T11:01:00,30.9
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010GM,21-10-2015T11:01:00,2.42
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG010WM,21-10-2015T11:01:00,28.48
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011GM,21-10-2015T10:57:00,15.88
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,21-10-2015T10:57:00,38.03
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011GM,21-10-2015T10:57:00,1.03
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011WM,21-10-2015T10:57:00,37
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011GM,21-10-2015T10:56:00,1018
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011GM,21-10-2015T10:56:00,0.5
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011GM,21-10-2015T10:56:00,0
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011GM,21-10-2015T10:56:00,21.2
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG011GM,21-10-2015T10:56:00,-0.1
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012GM,21-10-2015T10:54:00,12.75
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,21-10-2015T10:54:00,41.95
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012GM,21-10-2015T10:54:00,4.46
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012WM,21-10-2015T10:54:00,37.49
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012GM,21-10-2015T10:53:00,1018
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012GM,21-10-2015T10:53:00,0.4
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012GM,21-10-2015T10:53:00,0
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012GM,21-10-2015T10:53:00,21
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG012GM,21-10-2015T10:53:00,-0.12
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013GM,21-10-2015T10:51:00,15.88
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,21-10-2015T10:51:00,39.16
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013GM,21-10-2015T10:51:00,1.52
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013WM,21-10-2015T10:51:00,37.64
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013GM,21-10-2015T10:50:00,1018
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013GM,21-10-2015T10:50:00,0.6
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013GM,21-10-2015T10:50:00,0
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013GM,21-10-2015T10:50:00,20.8
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG013GM,21-10-2015T10:50:00,-0.05
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,21-10-2015T10:48:00,16.89
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014WM,21-10-2015T10:48:00,33.89
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,21-10-2015T10:48:00,1.08
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014WM,21-10-2015T10:48:00,32.81
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,21-10-2015T10:47:00,1019
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,21-10-2015T10:47:00,4.5
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,21-10-2015T10:47:00,0
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,21-10-2015T10:47:00,19.3
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TG014GM,21-10-2015T10:47:00,12.64
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3b,21-10-2015T09:23:00,27.28
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3b,21-10-2015T09:23:00,0
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3b,21-10-2015T09:23:00,44.82
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,21-10-2015T09:20:00,27.65
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,21-10-2015T09:20:00,0
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4b,21-10-2015T09:20:00,44.61
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,21-10-2015T09:19:00,27.87
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,21-10-2015T09:19:00,0
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP4a,21-10-2015T09:19:00,44.34
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,21-10-2015T09:17:00,27.68
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,21-10-2015T09:17:00,0
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP3a,21-10-2015T09:17:00,44.65
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,21-10-2015T09:14:00,26.38
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,21-10-2015T09:14:00,22.2
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,21-10-2015T09:14:00,0
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,21-10-2015T09:14:00,0
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1b,21-10-2015T09:14:00,49.17
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP2,21-10-2015T09:14:00,43.92
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,21-10-2015T09:13:00,28.08
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,21-10-2015T09:13:00,0
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGMP1a,21-10-2015T09:13:00,47.59
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,7110
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,10600
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,17100
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,5520
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,1410
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,2100
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,3610
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,1100
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,131
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,318
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,2700
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,135
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,67.2
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,99.2
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,55.1
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,184
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,<0.600
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,<0.600
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,<0.600
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,<0.600
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,1270
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,2090
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,3530
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,1050
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,3210
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,6730
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,14100
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,3120
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,14200
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,20400
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,31200
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,11300
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,592
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,1390
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,3630
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,924
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,11.8
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,70.6
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,101
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,<9.00
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,64.6
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,70
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,15.4
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,10.7
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,2.22
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,5.5
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,17.1
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,3.83
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,424
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,815
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,1350
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,312
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,50.6
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,72.6
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,242
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,58.5
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,50.1
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,71.9
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,70
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,35.3
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,0.089
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,0.277
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,0.141
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,0.707
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,1180
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,1710
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,2340
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,693
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,6.56
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,6.23
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,0.711
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,1.25
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,213
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,283
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,355
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,126
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,6.4
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,10.9
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,17.2
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,<6.00
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,7.9
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,7.8
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,8.2
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,7.9
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,16.2
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,62.7
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,79.1
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,57.7
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,854
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,2060
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,6400
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,924
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,27.5
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,41.8
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,70
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,13.9
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,<0.7
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,0.8
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,1
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,<0.7
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,70.4
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,70.4
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,58
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,58
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,21.9
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,21.93
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,13.8
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,13.76
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,117
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,402
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,1000
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,231
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,19
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,17
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,42
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,28
AA9999AA,Methane capped surfaces,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,<0.08
AA9999AA,Landfill gas borehole,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,0.14
AA9999AA,Landfill gas engine,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,0.12
AA9999AA,Landfill gas flare,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,<0.08
AA9999AA,Emissions to sewer,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,<0.7
AA9999AA,Ambient air quality,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,<0.7
AA9999AA,Air point source emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,0.9
AA9999AA,Tankered emissions,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,<0.7
AA9999AA,Landfill annual monitoring report,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB1,21-10-2015T00:00:00,13
AA9999AA,Landfill leachate monitoring,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB2,21-10-2015T00:00:00,28
AA9999AA,Emissions to surface water,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB3,21-10-2015T00:00:00,39
AA9999AA,Emissions to groundwater,Test Site,"1,1,1,2-Tetrafluoroethane",%,TGAB4,21-10-2015T00:00:00,18
